datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-08-02,NA,-0.13323809695049887,0.6846285713290944,1.3999688296177641,1.899732652557521,2.4266580646159763,-0.13323809695049887,0.6846285713290944,1.3999688296177641,1.899732652557521,2.4266580646159763,0,0.5358831582512705,0.5358831582512705
2026-08-03,NA,-0.025669226003329326,0.9877120817557326,1.359906821794,1.8042674333674142,2.506254255835948,-0.025669226003329326,0.9877120817557326,1.359906821794,1.8042674333674142,2.506254255835948,0,0.44684263467867175,0.44684263467867175
2026-08-04,NA,0.20185759432614847,0.7933854124968074,1.5202996059464775,1.9408539766006356,2.3874402723861423,0.20185759432614847,0.7933854124968074,1.5202996059464775,1.9408539766006356,2.3874402723861423,0,0.43123930548604605,0.43123930548604605
2026-08-05,NA,0.05289056811399018,0.8719628036678554,1.31761190391842,1.7467434091680856,2.870888375499832,0.05289056811399018,0.8719628036678554,1.31761190391842,1.7467434091680856,2.870888375499832,0,0.4580825140416784,0.4580825140416784
2026-08-06,NA,-0.1687282300879469,0.751827726231279,1.2940245440801263,1.7642248743645639,2.5427253889478525,-0.1687282300879469,0.751827726231279,1.2940245440801263,1.7642248743645639,2.5427253889478525,0,0.5052692344917421,0.5052692344917421
2026-08-07,NA,-0.1367460982828786,0.9060855305298356,1.3994602014559372,1.8105011370385449,2.763351813346004,-0.1367460982828786,0.9060855305298356,1.3994602014559372,1.8105011370385449,2.763351813346004,0,0.5495332370196688,0.5495332370196688
2026-08-08,NA,0.07765072964835523,1.0244095531735529,1.5334670643259842,1.8266119875048503,2.686469751877864,0.07765072964835523,1.0244095531735529,1.5334670643259842,1.8266119875048503,2.686469751877864,0,0.40659514001872776,0.40659514001872776
2026-08-09,NA,0.32105988991960216,0.9095995110161552,1.3718019127631504,1.6395189528501426,2.2833211558426525,0.32105988991960216,0.9095995110161552,1.3718019127631504,1.6395189528501426,2.2833211558426525,0,0.2597839232656909,0.2597839232656909
2026-08-10,NA,0.1811439566195337,0.9410628636061658,1.4961612240957523,1.9017718797173813,2.5160271343471767,0.1811439566195337,0.9410628636061658,1.4961612240957523,1.9017718797173813,2.5160271343471767,0,0.39455770286695896,0.39455770286695896
2026-08-11,NA,0.23579818998006918,1.1158179031897109,1.4228206021121073,2.0929506271012226,2.974317011440914,0.23579818998006918,1.1158179031897109,1.4228206021121073,2.0929506271012226,2.974317011440914,0,0.5268972379579744,0.5268972379579744
2026-08-12,NA,0.2150337041047058,0.9788405065635788,1.4686984869546889,2.1341932594027924,3.0601994467693276,0.2150337041047058,0.9788405065635788,1.4686984869546889,2.1341932594027924,3.0601994467693276,0,0.6453476206217402,0.6453476206217402
2026-08-13,NA,0.26843830800854585,0.937007989998708,1.457879819038611,2.2585956811981713,2.996335137406213,0.26843830800854585,0.937007989998708,1.457879819038611,2.2585956811981713,2.996335137406213,0,0.5806187733309032,0.5806187733309032
2026-08-14,NA,-0.2322422472611827,0.9328247504710397,1.388703014776085,1.912474456041667,2.6313136210270986,-0.2322422472611827,0.9328247504710397,1.388703014776085,1.912474456041667,2.6313136210270986,0,0.5582227269229914,0.5582227269229914
2026-08-15,NA,-0.11670735913990499,0.9400419967819184,1.443260384958211,2.0263925277441066,3.14738324230246,-0.11670735913990499,0.9400419967819184,1.443260384958211,2.0263925277441066,3.14738324230246,0,0.7232257081099104,0.7232257081099104
2026-08-16,NA,-0.24925069242476178,0.8656282178693239,1.5692591499235224,2.0255198382378037,2.8316879190270994,-0.24925069242476178,0.8656282178693239,1.5692591499235224,2.0255198382378037,2.8316879190270994,0,0.6310329176932526,0.6310329176932526
2026-08-17,NA,0.35089661850962917,1.084477457681864,1.718018888648966,2.1862917540904467,3.1515258669601156,0.35089661850962917,1.084477457681864,1.718018888648966,2.1862917540904467,3.1515258669601156,0,0.5957026638013622,0.5957026638013622
2026-08-18,NA,0.8519975629968004,1.1405508094173302,1.5999023754481054,1.9963084554586294,2.641546752277729,0.8519975629968004,1.1405508094173302,1.5999023754481054,1.9963084554586294,2.641546752277729,0,0.2718359179483576,0.2718359179483576
