datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-06-25,1.12743417263031,-0.07265582774008061,0.7458836980176342,1.4618139895386197,1.961989608629659,2.489354798756901,0.6391359267224307,1.0393127488950091,1.2181247734686684,1.4425513095754074,1.7759876755216224,0.7664258532534762,0.5358797357322759,0.09679104686765738
2026-06-26,NA,0.3107703079483097,0.9082285054498577,1.307715375845902,1.7538583540425914,2.2159132231095993,0.3107703079483097,0.9082285054498577,1.307715375845902,1.7538583540425914,2.2159132231095993,0,0.2714463031509644,0.2714463031509644
2026-06-27,NA,0.06962685558021448,0.7005222835265895,1.190125367773737,1.5278998657561496,2.5538344057017413,0.06962685558021448,0.7005222835265895,1.190125367773737,1.5278998657561496,2.5538344057017413,0,0.35103689218343015,0.35103689218343015
2026-06-28,NA,-0.0877232588461262,0.5509060373861118,1.188170620179972,1.663940126313744,2.3743710409617855,-0.0877232588461262,0.5509060373861118,1.188170620179972,1.663940126313744,2.3743710409617855,0,0.4706694669245368,0.4706694669245368
2026-06-29,NA,-0.1440627527244881,0.7679501544267281,1.2174199473573735,1.7715568641973864,2.641853826882687,-0.1440627527244881,0.7679501544267281,1.2174199473573735,1.7715568641973864,2.641853826882687,0,0.5241493911617778,0.5241493911617778
2026-06-30,NA,0.003359499190172699,0.8992026221590552,1.350255768813117,1.7269675239369677,2.5399188036326694,0.003359499190172699,0.8992026221590552,1.350255768813117,1.7269675239369677,2.5399188036326694,0,0.3957585962783037,0.3957585962783037
2026-07-01,NA,0.16307184415797948,0.7513627631406299,1.2713938424962148,1.5635779047725191,2.175929605485283,0.16307184415797948,0.7513627631406299,1.2713938424962148,1.5635779047725191,2.175929605485283,0,0.2638842903948499,0.2638842903948499
2026-07-02,NA,0.005543890801833318,0.777588651565662,1.311473206247141,1.7598914765294786,2.364594596545071,0.005543890801833318,0.777588651565662,1.311473206247141,1.7598914765294786,2.364594596545071,0,0.39546431101566815,0.39546431101566815
2026-07-03,NA,0.061202908229930075,0.9581981333268874,1.2412012998419923,1.9099260632400714,2.812303604397881,0.061202908229930075,0.9581981333268874,1.2412012998419923,1.9099260632400714,2.812303604397881,0,0.5243065203692154,0.5243065203692154
2026-07-04,NA,0.021628402326977436,0.7786033892362995,1.2601941536947743,1.9406597525796139,2.864176057018356,0.021628402326977436,0.7786033892362995,1.2601941536947743,1.9406597525796139,2.864176057018356,0,0.646345997152142,0.646345997152142
2026-07-05,NA,0.045129534819659034,0.7113319659192381,1.2437216726143008,2.040553820935377,2.7695603228208734,0.045129534819659034,0.7113319659192381,1.2437216726143008,2.040553820935377,2.7695603228208734,0,0.5823036777278778,0.5823036777278778
2026-07-06,NA,-0.47893760501517924,0.6804778218958566,1.1325216359530699,1.6609116841190876,2.388860071629691,-0.47893760501517924,0.6804778218958566,1.1325216359530699,1.6609116841190876,2.388860071629691,0,0.5602977769095636,0.5602977769095636
2026-07-07,NA,-0.3975817017547264,0.6640917465925323,1.1680365883343486,1.7509068751117514,2.877449584140269,-0.3975817017547264,0.6640917465925323,1.1680365883343486,1.7509068751117514,2.877449584140269,0,0.7263257512161776,0.7263257512161776
2026-07-08,NA,-0.5541040313428922,0.5623713652788143,1.2689301968361146,1.725593990337829,2.535232056542284,-0.5541040313428922,0.5623713652788143,1.2689301968361146,1.725593990337829,2.535232056542284,0,0.632467873191706,0.632467873191706
2026-07-09,NA,0.0227741581973816,0.755425833998856,1.3942350026462471,1.8591306340581077,2.825861627800327,0.0227741581973816,0.755425833998856,1.3942350026462471,1.8591306340581077,2.825861627800327,0,0.5963439686655103,0.5963439686655103
2026-07-10,NA,0.49723646649088016,0.7852551480581643,1.2464436924444238,1.642373954867209,2.290098714147838,0.49723646649088016,0.7852551480581643,1.2464436924444238,1.642373954867209,2.290098714147838,0,0.2720710822000926,0.2720710822000926
2026-07-11,NA,0.3659593040833842,0.7361913064364426,1.3331543421379868,1.8399788190874418,2.4023180595648865,0.3659593040833842,0.7361913064364426,1.3331543421379868,1.8399788190874418,2.4023180595648865,0,0.37836142135925477,0.37836142135925477
