datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-05-20,NA,0.21318916781875125,1.3872678347461438,2.0171848589618175,2.401173579947252,3.007361060743563,0.21318916781875125,1.3872678347461438,2.0171848589618175,2.401173579947252,3.007361060743563,0,0.6117019586045201,0.6117019586045201
2026-05-21,NA,0.5219684759956615,1.4981222407774002,2.0246280572306357,2.4698089955804807,3.0033744989077293,0.5219684759956615,1.4981222407774002,2.0246280572306357,2.4698089955804807,3.0033744989077293,0,0.5589652771226958,0.5589652771226958
2026-05-22,NA,0.41939955960821285,1.5703183236717315,2.0667611017469887,2.4604856207963115,3.139697475165849,0.41939955960821285,1.5703183236717315,2.0667611017469887,2.4604856207963115,3.139697475165849,0,0.4692634997674714,0.4692634997674714
2026-05-23,NA,0.42233094946212985,1.2684195222185877,1.9398709141645303,2.321718033379143,3.2597999497373893,0.42233094946212985,1.2684195222185877,1.9398709141645303,2.321718033379143,3.2597999497373893,0,0.5180614556536682,0.5180614556536682
2026-05-24,NA,0.22350438394801786,1.2293622773389314,1.8656940743267316,2.216415426155618,3.180589294455586,0.22350438394801786,1.2293622773389314,1.8656940743267316,2.216415426155618,3.180589294455586,0,0.589958650805987,0.589958650805987
2026-05-25,NA,0.24548154250922344,1.3024922688043552,1.7995577487122614,2.405169166508249,3.3646190496999577,0.24548154250922344,1.3024922688043552,1.7995577487122614,2.405169166508249,3.3646190496999577,0,0.641458317642987,0.641458317642987
2026-05-26,NA,0.47838296058578883,1.4460042090468836,1.9142964479492324,2.288599642708937,3.161626449831806,0.47838296058578883,1.4460042090468836,1.9142964479492324,2.288599642708937,3.161626449831806,0,0.44176662367978803,0.44176662367978803
2026-05-27,NA,0.7113489683781125,1.3295056685493951,1.84718671349336,2.093075096800422,2.741535006497582,0.7113489683781125,1.3295056685493951,1.84718671349336,2.093075096800422,2.741535006497582,0,0.2754498266466741,0.2754498266466741
2026-05-28,NA,0.5564087911256888,1.3336328728821285,1.8617093210209374,2.349745926082677,2.926792882612024,0.5564087911256888,1.3336328728821285,1.8617093210209374,2.349745926082677,2.926792882612024,0,0.40832166723365876,0.40832166723365876
2026-05-29,NA,0.5920134751907475,1.4899292497531196,1.8130473039043142,2.4681377781412843,3.3460920039480464,0.5920134751907475,1.4899292497531196,1.8130473039043142,2.4681377781412843,3.3460920039480464,0,0.5282877638214438,0.5282877638214438
