datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-07-15,NA,-0.352717003992596,0.7341355286542246,1.1307878687233441,1.5568617701228968,3.035022998888037,-0.352717003992596,0.7341355286542246,1.1307878687233441,1.5568617701228968,3.035022998888037,0,0.6107607594829458,0.6107607594829458
2026-07-16,NA,-0.2074972755420057,0.9209259216150475,1.1991092092979787,1.8337326356788863,2.432436601400564,-0.2074972755420057,0.9209259216150475,1.1991092092979787,1.8337326356788863,2.432436601400564,0,0.46575404567556,0.46575404567556
2026-07-17,NA,0.022234917953401823,1.041360640281939,1.31077178318985,1.6119885529500824,2.3211138107196607,0.022234917953401823,1.041360640281939,1.31077178318985,1.6119885529500824,2.3211138107196607,0,0.3209267104368448,0.3209267104368448
2026-07-18,NA,-0.09168968518849924,0.7270931227022753,1.1403665355046753,1.5681882462647598,2.301374740566929,-0.09168968518849924,0.7270931227022753,1.1403665355046753,1.5681882462647598,2.301374740566929,0,0.4150978653446465,0.4150978653446465
2026-07-19,NA,-0.3364964951899492,0.5604216536476577,1.1696178477105703,1.5366700783972078,2.315846068183875,-0.3364964951899492,0.5604216536476577,1.1696178477105703,1.5366700783972078,2.315846068183875,0,0.47899886660670127,0.47899886660670127
2026-07-20,NA,-0.3112211882091416,0.6355740052360795,1.03372329371328,1.7484395485834228,2.5837925429567665,-0.3112211882091416,0.6355740052360795,1.03372329371328,1.7484395485834228,2.5837925429567665,0,0.5653555729646983,0.5653555729646983
2026-07-21,NA,-0.08879577209962919,0.7830607906101609,1.391179112522516,1.670076222801699,2.4399249367248803,-0.08879577209962919,0.7830607906101609,1.391179112522516,1.670076222801699,2.4399249367248803,0,0.4250139742294008,0.4250139742294008
2026-07-22,NA,0.08648291721793216,0.7032245824084742,1.214388716553271,1.485126790034621,2.102757270839326,0.08648291721793216,0.7032245824084742,1.214388716553271,1.485126790034621,2.102757270839326,0,0.27104270344724946,0.27104270344724946
2026-07-23,NA,-0.03535698335141174,0.7363042195234195,1.222975981220251,1.733336761324135,2.314843918686249,-0.03535698335141174,0.7363042195234195,1.222975981220251,1.733336761324135,2.314843918686249,0,0.4058086232559209,0.4058086232559209
2026-07-24,NA,0.019599445089665768,0.9032831603830502,1.2010355843399259,1.8659990130075759,2.762406356983137,0.019599445089665768,0.9032831603830502,1.2010355843399259,1.8659990130075759,2.762406356983137,0,0.530283593447555,0.530283593447555
2026-07-25,NA,-0.01643501877857617,0.7520744719075299,1.2459280876244692,1.924869185096517,2.854511812146817,-0.01643501877857617,0.7520744719075299,1.2459280876244692,1.924869185096517,2.854511812146817,0,0.6550361213113313,0.6550361213113313
2026-07-26,NA,0.01313336454668107,0.6936622801117781,1.219925057010928,2.029771328579285,2.7665066008761947,0.01313336454668107,0.6936622801117781,1.219925057010928,2.029771328579285,2.7665066008761947,0,0.5927683449476786,0.5927683449476786
2026-07-27,NA,-0.4852246972702753,0.679134712044396,1.1344390121357881,1.6706611445733983,2.387537990720907,-0.4852246972702753,0.679134712044396,1.1344390121357881,1.6706611445733983,2.387537990720907,0,0.5657540477918718,0.5657540477918718
2026-07-28,NA,-0.3822990677475503,0.6759230325165797,1.1882723222134461,1.767359732121475,2.889527725987948,-0.3822990677475503,0.6759230325165797,1.1882723222134461,1.767359732121475,2.889527725987948,0,0.7280269866313116,0.7280269866313116
