datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-05-17,0.9697964811325072,0.5690981931438287,1.591276939588715,1.8606847729766052,2.3511931947856635,3.394381320673923,0.6308304531141085,1.0085344896833102,1.2676967318547328,1.5274485207230541,1.7549083178480775,0.750086222354303,0.4901657349780637,0.10162522120878524
2026-05-18,NA,0.5146711453966576,1.0977454988161817,1.5257562339570538,1.9292580342336036,2.369717707758553,0.5146711453966576,1.0977454988161817,1.5257562339570538,1.9292580342336036,2.369717707758553,0,0.2602716110274702,0.2602716110274702
2026-05-19,1.3587306261062622,0.42767304936696315,1.0379240915905086,1.5559735067441784,1.8476748989908032,2.8285183899165487,0.7961454280309597,1.0860626253981742,1.4287597272992902,1.6540503272752565,1.9787801723049254,0.6787450757170316,0.3450474784141001,0.1209392712597088
2026-05-20,1.04310622215271,0.5675704313581362,1.1674064505568515,1.524029434954091,1.9192210278401025,2.7817511166320115,0.7369342589475745,1.0247794447073701,1.3158127764103322,1.4158170775428662,1.8548962532668778,0.6799835048174514,0.347014780036358,0.0896396321443628
2026-05-21,NA,0.5808885956696784,1.0408210375350284,1.2426520408214614,1.7292665650847903,2.2716011273835424,0.5808885956696784,1.0408210375350284,1.2426520408214614,1.7292665650847903,2.2716011273835424,0,0.20795473704684692,0.20795473704684692
2026-05-22,1.3059920406341552,0.6056049737191312,1.173373508667035,1.6638978465424894,1.9494659258830884,2.6322411317912744,0.806613356843362,1.233427110930096,1.374632333732077,1.7262847210996697,2.1968604288698472,0.6516079364054684,0.305449959299546,0.12821303335396622
2026-05-23,NA,0.4473610240975851,1.1118396742290857,1.7513131223685172,2.2066524808024726,2.6358522295782336,0.4473610240975851,1.1118396742290857,1.7513131223685172,2.2066524808024726,2.6358522295782336,0,0.40976931312239295,0.40976931312239295
2026-05-24,NA,0.5255827132152887,1.1475201396099355,1.5948707052336646,2.4939032340984335,3.209990665469692,0.5255827132152887,1.1475201396099355,1.5948707052336646,2.4939032340984335,3.209990665469692,0,0.5496461207859151,0.5496461207859151
2026-05-25,NA,0.1579498161649603,1.1690079000238962,1.556040760642627,2.05535761488085,2.9261956462166743,0.1579498161649603,1.1690079000238962,1.556040760642627,2.05535761488085,2.9261956462166743,0,0.5409256595324082,0.5409256595324082
2026-05-26,1.6760656070709228,0.12303819451887521,1.1713383186401238,1.6458726446220773,2.2125085358657826,3.40405822995365,0.7564934862517088,1.520941514545819,1.7338471188911047,1.9621218238220726,2.2151082809702425,0.8148031878228954,0.7185238233319257,0.14634713154462534
2026-05-27,NA,0.8434893989330283,1.4648408626586686,1.7928096912419866,2.3900005353188365,2.8986705728651474,0.8434893989330283,1.4648408626586686,1.7928096912419866,2.3900005353188365,2.8986705728651474,0,0.3477560915729591,0.3477560915729591
2026-05-28,1.4785772895812987,1.0109278087215765,1.6116784584462278,1.755576044527493,2.115289263840773,2.5848663402384444,1.1815618907424663,1.4323382786056515,1.7021727159520756,1.903391241266617,2.166746244048787,0.5203621176299803,0.1771797787534781,0.07682225249433268
2026-05-29,1.870733618736267,0.8447540201938235,1.1595434105797122,1.7336214362439468,1.9941033874583174,2.504160246870914,0.9671849381491329,1.3614549620480405,1.6480383707347614,2.089647304471737,2.2781052199206986,0.577282235880149,0.22302813579074815,0.14997035836807499
2026-05-30,NA,0.6414571967418451,0.9670389494367,1.5421031055379524,2.1231586325086536,2.7938437055377023,0.6414571967418451,0.9670389494367,1.5421031055379524,2.1231586325086536,2.7938437055377023,0,0.4286519692652031,0.4286519692652031
2026-05-31,NA,0.3085883738346028,1.1102338918107102,1.6323746540550697,2.1639958662432965,2.9694111276346487,0.3085883738346028,1.1102338918107102,1.6323746540550697,2.1639958662432965,2.9694111276346487,0,0.48994462865650545,0.48994462865650545
2026-06-01,NA,0.5419096606262052,0.922941419956314,1.3955061513328575,1.8377493783615872,2.9888656987274125,0.5419096606262052,0.922941419956314,1.3955061513328575,1.8377493783615872,2.9888656987274125,0,0.457772483519981,0.457772483519981
2026-06-02,NA,0.18296802725462014,1.255995222405683,1.8620044742325712,2.2951838455405564,3.1580169474823343,0.18296802725462014,1.255995222405683,1.8620044742325712,2.2951838455405564,3.1580169474823343,0,0.5581330526021351,0.5581330526021351
2026-06-03,NA,0.07162474858214457,1.2492177071318449,2.0357950904694366,2.4087402736125583,2.908737844835852,0.07162474858214457,1.2492177071318449,2.0357950904694366,2.4087402736125583,2.908737844835852,0,0.6159210322805886,0.6159210322805886
2026-06-04,NA,0.27869775507273153,1.1094773349947844,1.9949139589937344,2.33188564551343,2.8550636109429615,0.27869775507273153,1.1094773349947844,1.9949139589937344,2.33188564551343,2.8550636109429615,0,0.5373360248595422,0.5373360248595422
2026-06-05,NA,0.1772918293970454,1.053212148476629,1.6836363806339598,2.213490913344085,2.8310727364379824,0.1772918293970454,1.053212148476629,1.6836363806339598,2.213490913344085,2.8310727364379824,0,0.5374440173698332,0.5374440173698332
2026-06-06,NA,0.34283682510845287,1.1531161589476997,1.5953848706437495,2.179262180683045,3.611634397385928,0.34283682510845287,1.1531161589476997,1.5953848706437495,2.179262180683045,3.611634397385928,0,0.6506851736572947,0.6506851736572947
2026-06-07,NA,0.5349203101589424,1.3247647510615161,1.611344894757047,2.550836778331921,3.1031436246726725,0.5349203101589424,1.3247647510615161,1.611344894757047,2.550836778331921,3.1031436246726725,0,0.5696505283647747,0.5696505283647747
2026-06-08,NA,0.011097905420528076,1.4149884198141,2.0350476617966415,2.406244105516514,3.5834258809074244,0.011097905420528076,1.4149884198141,2.0350476617966415,2.406244105516514,3.5834258809074244,0,0.660217961625499,0.660217961625499
2026-06-09,NA,0.19207281233800405,1.1525478993856726,1.60366364847682,2.1324929402585693,3.2006918823679325,0.19207281233800405,1.1525478993856726,1.60366364847682,2.1324929402585693,3.2006918823679325,0,0.6774566739279271,0.6774566739279271
2026-06-10,NA,-5.029987312942241e-4,1.10366887622823,1.435351844551652,2.012820889182522,2.9234846262196816,-5.029987312942241e-4,1.10366887622823,1.435351844551652,2.012820889182522,2.9234846262196816,0,0.5410182244894582,0.5410182244894582
2026-06-11,NA,-0.15823942584161366,1.190734412919589,1.5620703702489485,2.2498212213642033,3.1150445161574485,-0.15823942584161366,1.190734412919589,1.5620703702489485,2.2498212213642033,3.1150445161574485,0,0.7722824867849862,0.7722824867849862
2026-06-12,NA,0.0565624507258225,1.0894754934207627,1.6616681765079004,2.1995983767774336,2.8591240191368943,0.0565624507258225,1.0894754934207627,1.6616681765079004,2.1995983767774336,2.8591240191368943,0,0.6437755256321323,0.6437755256321323
2026-06-13,NA,0.34740145641710224,1.1928463404464118,1.3556546378471799,2.1247509137572376,3.0681521247375683,0.34740145641710224,1.1928463404464118,1.3556546378471799,2.1247509137572376,3.0681521247375683,0,0.5614800072855453,0.5614800072855453
2026-06-14,NA,0.5590780252865081,1.0515930604012436,1.384979540062915,2.048737159050519,3.1770659147853184,0.5590780252865081,1.0515930604012436,1.384979540062915,2.048737159050519,3.1770659147853184,0,0.5293560060701462,0.5293560060701462
