datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-04-22,NA,0.701687573942525,1.6442934673709908,2.18298961792432,2.5763157308795384,3.5373882393766483,0.701687573942525,1.6442934673709908,2.18298961792432,2.5763157308795384,3.5373882393766483,0,0.53348599193369906,0.53348599193369906
2026-04-23,NA,0.6313107028823259,1.786098402356371,2.1969659101822736,2.585556148284718,3.593708721318518,0.6313107028823259,1.786098402356371,2.1969659101822736,2.585556148284718,3.593708721318518,0,0.5286492911930608,0.5286492911930608
2026-04-24,NA,0.7491006848169186,1.8804586000562284,2.3873878443724723,2.717486455641316,3.125657206397199,0.7491006848169186,1.8804586000562284,2.3873878443724723,2.717486455641316,3.125657206397199,0,0.4757630129291071,0.4757630129291071
2026-04-25,NA,0.7406542442700708,1.6508988950582983,2.066928795440618,2.529390648094552,3.335114883998512,0.7406542442700708,1.6508988950582983,2.066928795440618,2.529390648094552,3.335114883998512,0,0.4324500911643414,0.4324500911643414
2026-04-26,NA,0.71549164485590655,1.504815447775707,2.1551448170232614,2.487100186594848,3.375875699226944,0.71549164485590655,1.504815447775707,2.1551448170232614,2.487100186594848,3.375875699226944,0,0.5192189658414557,0.5192189658414557
2026-04-27,NA,0.5916705528320034,1.6370516706541132,1.9835206189262993,2.596041177132398,3.5228941271343093,0.5916705528320034,1.6370516706541132,1.9835206189262993,2.596041177132398,3.5228941271343093,0,0.5483220275586586,0.5483220275586586
2026-04-28,NA,0.8769556975105586,1.75236468765863,2.2578841844183786,2.447717668930637,3.465048435007332,0.8769556975105586,1.75236468765863,2.2578841844183786,2.447717668930637,3.465048435007332,0,0.41237591590243977,0.41237591590243977
2026-04-29,NA,1.0144911352485768,1.622122340554652,2.12704608726229,2.331164975877038,3.038377025345797,1.0144911352485768,1.622122340554652,2.12704608726229,2.331164975877038,3.038377025345797,0,0.26284218127582676,0.26284218127582676
2026-04-30,NA,0.9020462648513163,1.6260571441991751,2.1421803053008026,2.6506053316299685,3.2105949270035143,0.9020462648513163,1.6260571441991751,2.1421803053008026,2.6506053316299685,3.2105949270035143,0,0.39356363199647754,0.39356363199647754
2026-05-01,NA,0.917575440318956,1.812709232423916,2.121106048873764,2.7791745514135657,3.6757637628831787,0.917575440318956,1.812709232423916,2.121106048873764,2.7791745514135657,3.6757637628831787,0,0.5231664493263737,0.5231664493263737
2026-05-02,NA,0.8710509934880881,1.6499131544074412,2.12401708371804,2.810959266106333,3.733477390087325,0.8710509934880881,1.6499131544074412,2.12401708371804,2.810959266106333,3.733477390087325,0,0.6422743166849596,0.6422743166849596
2026-05-03,NA,0.9037249006993149,1.5810095726444575,2.108548300488487,2.903872601784108,3.6367073574210576,0.9037249006993149,1.5810095726444575,2.108548300488487,2.903872601784108,3.6367073574210576,0,0.5808511755531102,0.5808511755531102
2026-05-04,NA,0.3880127436371145,1.5509500490519064,2.007646854529176,2.534515617906941,3.2509434389549363,0.3880127436371145,1.5509500490519064,2.007646854529176,2.534515617906941,3.2509434389549363,0,0.5588441034569374,0.5588441034569374
