datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-08-23,NA,0.25517990928537554,1.0730465775649685,1.7883868358536383,2.2881506587933953,2.8150760708518505,0.25517990928537554,1.0730465775649685,1.7883868358536383,2.2881506587933953,2.8150760708518505,0,0.5358831582512704,0.5358831582512704
2026-08-24,NA,0.37447440185582476,1.3878557096148865,1.7600504496531542,2.204411061226568,2.9063978836951025,0.37447440185582476,1.3878557096148865,1.7600504496531542,2.204411061226568,2.9063978836951025,0,0.44684263467867175,0.44684263467867175
2026-08-25,NA,0.613371139005391,1.2048989571760498,1.9318131506257201,2.352367521279878,2.798953817065385,0.613371139005391,1.2048989571760498,1.9318131506257201,2.352367521279878,2.798953817065385,0,0.431239305486046,0.431239305486046
2026-08-26,NA,0.47540429772398773,1.2944765332778523,1.740125633528417,2.169257138778083,3.2934021051098292,0.47540429772398773,1.2944765332778523,1.740125633528417,2.169257138778083,3.2934021051098292,0,0.4580825140416783,0.4580825140416783
2026-08-27,NA,0.264402330513194,1.1849582868324198,1.727155104681267,2.1973554349657047,2.9758559495489934,0.264402330513194,1.1849582868324198,1.727155104681267,2.1973554349657047,2.9758559495489934,0,0.5052692344917421,0.5052692344917421
2026-08-28,NA,0.30660473794402926,1.3494363667567435,1.842811037682845,2.253851973265453,3.206702649572912,0.30660473794402926,1.3494363667567435,1.842811037682845,2.253851973265453,3.206702649572912,0,0.5495332370196689,0.5495332370196689
2026-08-29,NA,0.5308125206712142,1.477571344196412,1.9866288553488434,2.2797737785277095,3.139631542900723,0.5308125206712142,1.477571344196412,1.9866288553488434,2.2797737785277095,3.139631542900723,0,0.4065951400187279,0.4065951400187279
2026-08-30,NA,0.7836110003940755,1.3721506214906285,1.834353023237624,2.102070063324616,2.745872266317126,0.7836110003940755,1.3721506214906285,1.834353023237624,2.102070063324616,2.745872266317126,0,0.25978392326569094,0.25978392326569094
2026-08-31,NA,0.6526509022069893,1.4125698091936216,1.9676681696832083,2.373278825304837,2.9875340799346333,0.6526509022069893,1.4125698091936216,1.9676681696832083,2.373278825304837,2.9875340799346333,0,0.39455770286695907,0.39455770286695907
2026-09-01,NA,0.7158161169676006,1.5958358301772422,1.9028385290996388,2.572968554088754,3.4543349384284454,0.7158161169676006,1.5958358301772422,1.9028385290996388,2.572968554088754,3.4543349384284454,0,0.5268972379579743,0.5268972379579743
2026-09-02,NA,0.7031068826143189,1.4669136850731919,1.9567716654643017,2.622266437912405,3.5482726252789414,0.7031068826143189,1.4669136850731919,1.9567716654643017,2.622266437912405,3.5482726252789414,0,0.6453476206217402,0.6453476206217402
2026-09-03,NA,0.7641006382531454,1.4326703202433073,1.9535421492832106,2.754258011442771,3.4919974676508123,0.7641006382531454,1.4326703202433073,1.9535421492832106,2.754258011442771,3.4919974676508123,0,0.5806187733309032,0.5806187733309032
2026-09-04,NA,0.27053328375666336,1.4356002814888864,1.8914785457939312,2.4152499870595134,3.134089152044945,0.27053328375666336,1.4356002814888864,1.8914785457939312,2.4152499870595134,3.134089152044945,0,0.5582227269229915,0.5582227269229915
2026-09-05,NA,0.39269610113759806,1.4494454570594217,1.9526638452357141,2.5357959880216097,3.6567867025799634,0.39269610113759806,1.4494454570594217,1.9526638452357141,2.5357959880216097,3.6567867025799634,0,0.7232257081099103,0.7232257081099103
2026-09-06,NA,0.2662866469491463,1.381165557243232,2.0847964892974304,2.541057177611712,3.347225258401007,0.2662866469491463,1.381165557243232,2.0847964892974304,2.541057177611712,3.347225258401007,0,0.6310329176932525,0.6310329176932525
2026-09-07,NA,0.8720655607231212,1.6056463998953565,2.239187830862458,2.7074606963039387,3.672694809173608,0.8720655607231212,1.6056463998953565,2.239187830862458,2.7074606963039387,3.672694809173608,0,0.5957026638013622,0.5957026638013622
2026-09-08,NA,1.3782881682692232,1.666841414689753,2.1261929807205284,2.5225990607310527,3.1678373575501517,1.3782881682692232,1.666841414689753,2.1261929807205284,2.5225990607310527,3.1678373575501517,0,0.27183591794835765,0.27183591794835765
2026-09-09,NA,1.2776699247460424,1.6482830841500848,2.2443153204613173,2.7499646181292174,3.3113995679329165,1.2776699247460424,1.6482830841500848,2.2443153204613173,2.7499646181292174,3.3113995679329165,0,0.3781265542526646,0.3781265542526646
