datetime,p05,p25,p50,p75,p95
2026-08-03,0.053398200427939746,0.9390893620048334,1.6744105086238386,2.4202859176927944,3.18992845905996
2026-08-04,0.6014885186175704,1.1503170586961369,1.802986248735881,2.1500676895361988,3.2041997222155096
2026-08-05,0.5475647916249747,1.0801400080243722,1.5852922647151337,2.200898371278427,2.800783026063876
2026-08-06,0,1.1317078302801158,1.5511294370384352,2.0215539037689174,2.5453748646808068
2026-08-07,0.32496872743713934,1.1114781990115192,1.6280586022972217,2.117985109885867,2.6719326062326836
2026-08-08,0.18457610109904465,0.8861654148695814,1.684100294449028,2.351652062097962,2.763420809561644
2026-08-09,0.33795060163424717,1.1083832759611187,1.6941798311698457,2.1506476844958398,2.918263709097852
2026-08-10,0.5336283922960013,1.0256255231266311,1.745136856855059,2.029324838379157,2.9167510587920793
2026-08-11,0.319013881065216,0.9145785624821421,1.6575247049177222,2.015148384162613,2.737177503237133
2026-08-12,0.4314785254948704,0.9435007112977201,1.5261959449670932,1.8940336190930878,2.5671101996020687
2026-08-13,0.21974460843959653,1.0564216629542216,1.3567094279863543,1.8961301997568993,2.596196678880409
2026-08-14,0.216415032777721,0.7143287810959182,1.1385775394147863,1.8577283694517437,2.5336297635528293
2026-08-15,5.900721508783624e-4,0.49608514062817166,1.3407569155979924,2.0010148428928436,2.567530403639397
2026-08-16,0.042866813397113734,0.6184209457562407,1.3672186318904849,1.858652785692119,2.726214467260866
2026-08-17,0,1.0170843339302509,1.448060308625338,2.0792757276314853,3.01268861370769
2026-08-18,0,0.9297066525989639,1.4119505187699097,2.080519637166055,2.824487462698347
2026-08-19,0.024259777623796497,0.9659132770496833,1.6930986734515892,2.008238260739404,2.751461723708047
2026-08-20,0.050511665090825386,1.0776298756096943,1.7390044469659256,2.3310013752157275,2.9020459987709786
2026-08-21,0.6948719756448603,1.0352823953672647,1.550064897819303,2.017940305959705,2.863715980542093
2026-08-22,0.2843009746989612,0.8069754303974168,1.708950301655762,2.2819850983228123,2.4427492578331123
2026-08-23,0.4505935168960943,1.0473438316738304,1.6256649391856919,2.2472902244851953,2.6002470419987027
2026-08-24,0.7024839040912224,1.1716798664833843,1.654432511236724,2.449889803561665,3.1459396467994183
2026-08-25,0.37140004557800776,1.1380245494353873,1.6993250463105358,2.217574431601708,2.7493650970146897
2026-08-26,0.42161913444986154,0.9763929342971366,1.7558475723896798,2.341127408391988,2.868790881652048
2026-08-27,0.5317288120527711,1.3134072588690429,1.509359766709369,2.4239572236938183,3.102003205556169
2026-08-28,0.7132117797468598,1.2733916810489037,1.813445092380117,2.4363540154314585,3.403217193770389
2026-08-29,0.8527730660018249,1.6073209139506386,2.0131923345723632,2.595923448500895,3.0174480423235774
2026-08-30,0.8618527312384907,1.308305484491795,1.6442396884350885,2.516749117620017,3.21813801439025
2026-08-31,0.6451395093604128,1.4600950112728281,1.967805092295066,2.5108396584987434,3.3742730161604
2026-09-01,0.8450370839099584,1.5914247779198352,2.057795644358264,2.6032623963379073,3.1279109141866837
