datetime,p05,p25,p50,p75,p95
2026-09-05,0.709013781904927,1.3984756567833103,2.079632927185989,2.405402112286006,3.2290648481928352
2026-09-06,0.8421673498817156,1.6212857209039222,2.1926683343126103,2.642335642496719,3.090195745125347
2026-09-07,1.185789138458382,1.555608254659568,2.251961758471915,2.7556858991699666,3.291818965306147
2026-09-08,0.26739199525960977,1.6539192589554934,2.277682770211614,2.6854294341641936,3.2259525644633857
2026-09-09,0.9399471620331079,1.8731339601478805,2.189670323183681,2.8398525429535475,3.3044647935102245
2026-09-10,0.9093138322041631,1.5525550895810474,2.464678876041173,3.021302327513865,3.5055496708502663
2026-09-11,1.1347266337906698,1.9169923895385774,2.461718645856337,2.8877475425264176,3.657626792901067
2026-09-12,1.3427710114633657,1.8294513991869543,2.5324300232130215,2.727790896072448,3.6913373895450627
2026-09-13,1.0945928850065367,1.6997473243050911,2.4304028997111486,2.793991547588935,3.5131351060157723
2026-09-14,1.2084216907263863,1.7463697057717495,2.3078206215691575,2.6812535593406883,3.3598249632443764
2026-09-15,1.0291894807107842,1.848403860275987,2.1526369465133444,2.6994231937340443,3.407697742215868
2026-09-16,1.031923570101305,1.5413465707119696,1.960002718805357,2.6789505805348566,3.344864529147995
2026-09-17,0.8087174019658528,1.3159930427696995,2.165068029376083,2.824982169217704,3.3946710026889075
2026-09-18,0.8521852740158433,1.442961736771417,2.1936206960911373,2.6912211902324437,3.557042999754142
2026-09-19,0.6270846690636445,1.8480541335140157,2.2779159147917367,2.910879281225066,3.8464031105718983
2026-09-20,0.6234018641223142,1.7643979539665948,2.24966678919322,2.9149923617297295,3.6580522147555703
2026-09-21,0.8525129615196713,1.8031953821431814,2.530176096483512,2.8457975389383474,3.5903154716321435
2026-09-22,0.7339757691993201,1.9161302768737394,2.578618326941589,3.1704273115382637,3.7407052518686217
2026-09-23,1.5355001897943086,1.874540765418955,2.390601890888945,2.8577641694198777,3.703492252813938
2026-09-24,1.123593894092751,1.6461672169949073,2.5489575794142767,3.1214519626223085,3.282339962671237
2026-09-25,1.2888543303326045,1.8854790638349181,2.4639741340488035,3.085585546713329,3.4382988352709756
2026-09-26,1.5386622121680702,2.007759132567752,2.490642938556521,3.285889081434783,3.9823508017392317
2026-09-27,1.2045555524438925,1.9712649653133667,2.5324002114367343,3.0507634899287046,3.5824773899002014
2026-09-28,1.250956077453526,1.805761047644066,2.5852004838399214,3.170421595467605,3.6982443399853766
2026-09-29,1.3563796489557314,2.1380776213027137,2.3340695143197503,3.2485538040887376,3.9266378440308625
2026-09-30,1.5323283202420006,2.09250777451124,2.6325809249714163,3.2554554246007608,4.222314984371626
2026-10-01,1.6654977935448367,2.420079517200461,2.825928671882991,3.408670377988531,3.83018202441677
2026-10-02,1.6674056747848995,2.1138442439040404,2.4497664226237434,3.3222911835848645,4.023659242203281
2026-10-03,1.4426491879072938,2.2576108710466967,2.765323248919164,3.3083491538300906,4.171777176490104
2026-10-04,1.633711664525223,2.380091535229357,2.846453351347505,3.3919203084236567,3.9165680820185793
