datetime,p05,p25,p50,p75,p95
2026-05-06,0.4976256921558706,1.3643373075701914,2.2993210706350573,2.8043687122575225,3.473613488828482
2026-05-07,0.7947100393272429,1.6220837753095412,2.216183661850783,2.8973279862137375,3.6773826775328757
2026-05-08,1.309908240849114,1.657461687323334,2.276519284160184,2.635081359290007,3.4389753731177874
2026-05-09,0.3016679669859922,1.6545404409612858,2.195574762721247,2.790758953449715,3.173858696999192
2026-05-10,0.9556386912988407,1.7475731536454382,2.3088586927783696,2.725262843095466,3.372365615270761
2026-05-11,0.7990782349607767,1.5093817219317316,2.208399356032799,2.8995867417960106,3.381817476092629
2026-05-12,0.9769266519396507,1.7027909591769435,2.305437590334511,2.7491968528174398,3.497120404537782
2026-05-13,1.1245060209899997,1.6274291765800493,2.3927852845224056,2.5688163601476077,3.541624164758656
2026-05-14,0.8664373335218903,1.4856898745048728,2.1766572978503484,2.5659970970492654,3.29152219660255
2026-05-15,0.9563576495244296,1.4729005265737325,2.0463019141932324,2.4491746744176144,3.10586479390955
2026-05-16,0.7399653948952575,1.564617283229702,1.8753211059037989,2.402260402452348,3.1216005587329967
2026-05-17,0.6989566289290635,1.1956242909397181,1.6235733711642988,2.34593607232973,3.0247866736679017
2026-05-18,0.43000477466691056,0.9500504001333128,1.8046036474206548,2.453054307974259,3.024490955854162
2026-05-19,0.4404330619583947,1.038629747841858,1.7813042127841041,2.2809497612160703,3.156391802562218
2026-05-20,0.18127448038308858,1.402753484374787,1.8322619177182926,2.4663481610662865,3.4007327859235605
2026-05-21,0.13792124234168757,1.2797235757205705,1.7698315350544263,2.4320957774296463,3.1754680580754573
2026-05-22,0.3298549920735042,1.2807688167129274,2.006919476803593,2.322267869978469,3.0674670835745568
2026-05-23,0.19008176773812568,1.355016034599888,2.016410939856338,2.609072280276081,3.1798937921356556
2026-05-24,0.9354175100898809,1.2749727836458158,1.7922625450474068,2.258107577445042,3.1036722130907
2026-05-25,0.4856450669811504,1.008072565581986,1.9110549497714466,2.4838825376733142,2.645158775402431
2026-05-26,0.61266972156769,1.2093964025598567,1.7879194726533487,2.4095297665913513,2.762431211961097
2026-05-27,0.8248639442568799,1.294046036130868,1.776964572297671,2.5719606910495676,3.2681894631706805
2026-05-28,0.4530503182097375,1.2198309381202732,1.7808858282849125,2.299468373230133,2.8310063617581616
2026-05-29,0.46218711599064854,1.0168553908069942,1.7962786265883124,2.381594296967048,2.909296728101417
2026-05-30,0.5305598102720808,1.3122271161395738,1.5082571862007916,2.422814235989856,3.100801542516326
2026-05-31,0.6699227503140801,1.230134064274438,1.7701545614268748,2.393059987543789,3.359913849926023
2026-06-01,0.7669261839903673,1.521508808459806,1.9273383521928482,2.5101161353173382,2.9316332200003368
2026-06-02,0.7331752987354581,1.1796121204087686,1.5155031677894735,2.3880362795708443,3.089424524977658
2026-06-03,0.4732357427995255,1.2881914436406723,1.7959013827916854,2.338929567422425,3.2023627963831793
2026-06-04,0.6296849903282578,1.3760724975130896,1.8424257723815267,2.3878948620265366,2.9125482240875793
