datetime,p05,p25,p50,p75,p95
2026-06-27,0,0.6487587113761298,1.3840798579583535,2.129955267036119,2.8995978083955993
2026-06-28,0.3898365693490371,0.9386651094140386,1.591334299463476,1.9384157402622577,2.992547772947203
2026-06-29,0.3799358190854273,0.9125110354783448,1.4176632921545653,2.0332693987381325,2.6331540535140325
2026-06-30,0,0.984898539839012,1.404320146594029,1.874744613328275,2.3985655742385674
2026-07-01,0.18871490823651327,0.969950303018225,1.4865307062982969,1.9764572138952483,2.53040471023796
2026-07-02,0.0550502185035292,0.7395141048909045,1.5374489844652879,2.205000752116878,2.616769499582368
2026-07-03,0.1792124721631052,0.9496451464875354,1.5354417016991952,1.991909555022446,2.759525579625876
2026-07-04,0.35815045719169003,0.8501475880219527,1.5696589217484536,1.853846903272403,2.7412731236873507
2026-07-05,0.12369762263460005,0.7192623040512298,1.4622084464856648,1.819832125731348,2.5418612448050912
2026-07-06,0.2142746102469898,0.7262967960505307,1.3089920297195918,1.6768297038454987,2.3499062843548932
2026-07-07,0.0017200113115343196,0.8159921955307995,1.1162799605623446,1.6557007323335573,2.3557672114571835
2026-07-08,0,0.4498215317783957,0.8740702900974702,1.593221120134515,2.2691225142354483
2026-07-09,0,0.20698260605567387,1.0516543810257168,1.7119123083203642,2.278427869067217
2026-07-10,0,0.3044394175714418,1.0532371037055461,1.5446712575073802,2.4122329390762687
2026-07-11,0,0.678106381732695,1.1090823564277712,1.740297775434001,2.6737106615101958
2026-07-12,0,0.5657359297837599,1.0479797959548725,1.7165489143509156,2.4605167398831638
2026-07-13,0,0.5770442358916857,1.304229632293576,1.6193692195813956,2.362592682550079
2026-07-14,0,0.664027436265694,1.325402007621909,1.917398935871727,2.488443559426969
2026-07-15,0.25675783694213206,0.5971682566645057,1.111950759116591,1.579826167256961,2.4256018418393435
2026-07-16,0,0.3446188086295502,1.246593679887933,1.819628476554963,1.9803926360652757
2026-07-17,0,0.5610551478002589,1.1393762553121212,1.7610015406116255,2.1139583581251316
2026-07-18,0.1926104304842422,0.6618063928764039,1.1445590376297436,1.9400163299546778,2.636066173192437
2026-07-19,0,0.6049473553581045,1.1662478522332482,1.6844972375244258,2.216287902937401
2026-07-20,0.021147459885778597,0.4205246885751288,1.1999793266676724,1.7852591626699814,2.3129226359300428
2026-07-21,0,0.7351905948025438,0.9311431026428715,1.8457405596273184,2.5237865414896676
2026-07-22,0.11311802530208848,0.6732979266041325,1.2133513379353467,1.8362602609866867,2.803123439325617
2026-07-23,0.23130120783229002,0.9858490557811048,1.3917204764028284,1.974451590331361,2.395976184154043
2026-07-24,0.21952852488866414,0.6659812781419676,1.0019154820852614,1.8744249112701898,2.5758138080404223
2026-07-25,0.02771873721659035,0.7974701792065174,1.3051802602287554,1.8482148264324327,2.7116481840940896
2026-07-26,0.16425010857552258,0.9090762566051771,1.3754471230436054,1.9209138750232486,2.445562392872025
