datetime,p05,p25,p50,p75,p95
2026-06-01,0.05447489425614682,0.9412444932344906,1.6765625044010861,2.4224356416312722,3.19207925502897
2026-06-02,0.7188042289735026,1.2676321237393147,1.9203002355539154,2.267382273718297,3.3215160739083847
2026-06-03,0.7310688694820363,1.2636424287399701,1.7687943330436207,2.384401371157296,2.9842837719520077
2026-06-04,0,1.3484283049997152,1.7678474877798673,2.238274919744674,2.7620951834361858
2026-06-05,0.5526505647429115,1.339160215879152,1.8557404068626144,2.345667139290536,2.899614521430749
2026-06-06,0.4081352546715499,1.1097246014070055,1.9076587574824597,2.5752109975992847,2.98697989625217
2026-06-07,0.5471102355984734,1.3175423692723442,1.9033396185981364,2.3598068488104396,3.1274230855806397
2026-06-08,0.7213373644905562,1.213334532614423,1.932845431085581,2.217033537097983,3.1044596439956784
2026-06-09,0.48039159979463886,1.0759562662842552,1.8189022323638826,2.1765260877477774,2.8985550978389627
2026-06-10,0.5631084521228786,1.075130727378997,1.65782594668108,2.0256635019043463,2.6987402085304604
2026-06-11,0.3192027507505959,1.155879780244471,1.4561675214143985,1.9955883777889447,2.695654900408484
2026-06-12,0.2819545347187601,0.7798682841114458,1.2041170668271843,1.9232678810492732,2.599169279180628
2026-06-13,0.015760595738654404,0.5264261300465927,1.3710979330928301,2.031355855381276,2.597871427589726
2026-06-14,0.0399614114491067,0.6126101421201119,1.3614078090961548,1.852841993337135,2.7204037011338986
2026-06-15,0,0.9744011783615336,1.4053771656821326,2.0365925787691097,2.970005470634366
2026-06-16,0,0.8496008523217211,1.3318447407059915,2.0004138441346413,2.744381663014289
2026-06-17,0,0.8479631126400897,1.575148505526937,1.890288093213503,2.6335115644354854
2026-06-18,0,0.9215144095811856,1.582888982870574,2.1748859108906626,2.7459305347948555
2026-06-19,0.50035262678945025,0.8407630419215706,1.3555455509592917,1.8234209540900839,2.669196628292177
2026-06-20,0.05120918933524854,0.57388364174408,1.4758585199546155,2.048893312384937,2.20965747329019
2026-06-21,0.17882262576180763,0.7755729415872799,1.3538940493588125,1.9755193348371405,2.3284761516223824
2026-06-22,0.3919836844090121,0.8611796477895864,1.343932292534876,2.139389584556696,2.835439428257602
2026-06-23,0.08367404054905836,0.7887976003399736,1.35009809716388,1.8683474826350175,2.4001381474934065
2026-06-24,0.10513123945650626,0.5884922476374493,1.367946885599285,1.9532267215023675,2.4808901952265776
2026-06-25,0.10525612543460283,0.8869345722978523,1.082887080598987,1.9974845368977316,2.675530518973642
2026-06-26,0.24831642829157896,0.8084963296249427,1.3485497409997182,1.9714586638918001,2.9383218421798363
2026-06-27,0.34965115415119874,1.1041990021588854,1.5100704226154866,2.092801536682984,2.514326130461029
2026-06-28,0.32074649980385506,0.7671992530159593,1.1031334569349978,1.9756428861071935,2.677031782814383
2026-06-29,0.0696298060286783,0.8812923168269668,1.3890023978943051,1.9320369640816732,2.795470321678528
2026-06-30,0.22887093681694448,0.9752586307989484,1.441629497233016,1.9870962492170654,2.511744766997729
