datetime,p05,p25,p50,p75,p95
2026-06-09,0,0.7612918963507557,1.4966130429520705,2.242488452008208,3.0121309933814224
2026-06-10,0.5524271078365376,1.1012556479114632,1.753924837945124,2.1010062787488124,3.155138311438096
2026-06-11,0.5738901759792727,1.1064653923693202,1.6116176490580933,2.2272237556266434,2.827108410399375
2026-06-12,0,1.1975927282535852,1.6170143349982282,2.087438801745441,2.6112597626533964
2026-06-13,0.4063101398131471,1.1928196113885403,1.7094000146730446,2.199326522262959,2.753274018609131
2026-06-14,0.2651202384211758,0.9667095521918986,1.7646444317672632,2.432196199418863,2.843964946883398
2026-06-15,0.4067029136111754,1.1771355879349965,1.7629321431476401,2.219399996470119,2.987016021073327
2026-06-16,0.5831225678151061,1.0751196986459464,1.7946310323719183,2.0788190138967186,2.9662452343090004
2026-06-17,0.3441549847153046,0.9397196661321465,1.6826658085667314,2.040289487812616,2.762318606886521
2026-06-18,0.4287698820573801,0.9407920678607349,1.5234873015300268,1.8913249756553503,2.564401556165043
2026-06-19,0.18677117602258053,1.0234482305370642,1.3237359955690624,1.8631567673400846,2.5632232464638403
2026-06-20,0.15149820195561992,0.6494119502738231,1.0736607085928287,1.7928115386296972,2.4687129327308055
2026-06-21,0,0.39805210203060704,1.2427238770005857,1.9029818042954085,2.4694973650420273
2026-06-22,0,0.48645062133731454,1.2352483074714509,1.7266824612732568,2.594244142842152
2026-06-23,0,0.8506044687267238,1.2815804434218823,1.9127958624279962,2.846208748504233
2026-06-24,0,0.728325086927572,1.2105689530986434,1.8791380714947037,2.6231058970269587
2026-06-25,0,0.7293720492887736,1.4565574456906596,1.7716970329784765,2.5149204959471665
2026-06-26,0,0.8057745690588374,1.4671491404150794,2.05914606866488,2.630190692220133
2026-06-27,0.38763123846482905,0.7280416581872072,1.2428241606392834,1.7106995687796567,2.556475243362043
2026-06-28,0,0.4643472790623935,1.3663221503207779,1.9393569469878043,2.1001211064981122
2026-06-29,0.07263615751039898,0.6693864722881412,1.2477075798000037,1.869332865099508,2.2222896826130114
2026-06-30,0.2893095571879144,0.7585055195800818,1.2412581643334213,2.036715456658361,2.7327652998961165
2026-07-01,0.03417287351245868,0.6897952660552661,1.251095762930414,1.7693451482215874,2.3011358136345663
2026-07-02,0.05754397901382824,0.4933177268312299,1.2727723649237723,1.85805220092608,2.3857156741861427
2026-07-03,0.01950942659285937,0.7957400945455191,0.9916926023858477,1.906290059370293,2.5843360412326444
2026-07-04,0.1612501346536045,0.7214300359556486,1.2614834472868623,1.8843923703382028,2.851255548677133
2026-07-05,0.26685683782478775,1.0214046857736019,1.4272761063953256,2.010007220323858,2.43153181414654
2026-07-06,0.24236337594957302,0.6888161292028767,1.0247503331461703,1.8972597623310987,2.5986486591013316
2026-07-07,0.03271105453321932,0.8074548138397747,1.3151648948620127,1.85819946106569,2.721632818727347
2026-07-08,0.16276007882300103,0.9060961971001336,1.3724670635385623,1.9179338155182055,2.442582333366981
