datetime,p05,p25,p50,p75,p95
2026-08-13,0.2164435924266307,0.8720774437755935,1.6856912323713693,2.025811789444773,3.032723113226558
2026-08-14,0.34684413775845546,1.1743609248223847,1.6556820013127478,2.1388053150406017,2.83405296357636
2026-08-15,0.6849451332433236,1.1402544284423093,1.560009483669673,2.1852497198031275,2.8889841870299486
2026-08-16,0,1.0898990071435084,1.6959661870671996,2.1542688357817967,2.6168773446818543
2026-08-17,0.32397368003981264,1.3184369653978214,1.6555651855400142,2.1884627800762786,2.786762626714622
2026-08-18,0.37587134968612423,0.9796220558462018,1.7869405213099054,2.5398194829128373,2.9735166645880433
2026-08-19,0.5547046793508819,1.3654787425727506,1.8984492335575758,2.3450263906070847,3.0865274131830702
2026-08-20,0.745264086462246,1.2617933470845988,1.9321792147953536,2.1648942232608106,3.139092140745166
2026-08-21,0.5137343730024536,1.1202134085980084,1.8274959753048494,2.20498253044952,2.9465032163991287
2026-08-22,0.6123491329099657,1.1595742992039357,1.7137494762675756,2.1067682038809754,2.7692893969472197
2026-08-23,0.4338288237576645,1.266951573259968,1.5508414888764244,2.109908003578203,2.8042467614380957
2026-08-24,0.43953655739455,0.9388991077529911,1.3568659768326436,2.0833926819291477,2.753333715919554
2026-08-25,0.20958724812043017,0.7169107286738939,1.5642238490732083,2.2231672030059313,2.79511386543755
2026-08-26,0.25601632789344253,0.8439496128166513,1.5924550994788569,2.0911575393832345,2.958524576308782
2026-08-27,0.05503369182410345,1.2509968234163433,1.6809669596314532,2.3116650196720085,3.2463049742230314
2026-08-28,0.053610006233799856,1.164396821352524,1.6515064900973906,2.31621603146949,3.059657640438083
2026-08-29,0.25623578478992315,1.2071821673407026,1.933208612159947,2.249505672610569,2.992915641891066
2026-08-30,0.1727704150424354,1.3221608762373835,1.9842167637027763,2.5752319025594863,3.1458965549270856
2026-08-31,0.9433905832288171,1.2826543431241086,1.7985413597057447,2.265299580529037,3.111254037387492
2026-09-01,0.534873559442739,1.057286599199592,1.9602330636925975,2.5327308056608913,2.6935317587393746
2026-09-02,0.7038850456119733,1.3005442506137601,1.8788337209071508,2.5007858059061006,2.853508843187165
2026-09-03,0.9584131748859153,1.4275042786496868,1.910222944218802,2.705665639810494,3.4019795077614488
2026-09-04,0.6293734252255864,1.3960225412626315,1.957245303896606,2.4755192978752856,3.007232187968744
2026-09-05,0.6814355261241847,1.2361911965697239,2.015706489858977,2.600922107069508,3.128693763014862
2026-09-06,0.793155155566934,1.5748330993113953,1.7708483356749114,2.6853441288495934,3.3634273209615104
2026-09-07,0.9759864781719734,1.5361601570819474,2.0762090357501255,2.699121108031828,3.665979199862454
2026-09-08,1.1166036877538104,1.8711855925666605,2.2770202960871835,2.8597868929552988,3.281291938167945
2026-09-09,1.126523980795182,1.5729536210151913,1.9089033123778971,2.7814152238322816,3.482788802125918
2026-09-10,0.9103515161584488,1.7253096385518414,2.2330185724633496,2.7760546095141843,3.639481209885165
2026-09-11,1.1105397211866712,1.8569233110656407,2.3232854130138514,2.8687570368801465,3.3934027197737464
